September O -918.850290437
1993 O -1053.17585739
, O -1192.27536761
and O -1337.53202038
dropped O -1496.06941985
them O -1665.53706877
to O -1840.88373152
0-4 O -2021.83412611
under O -2213.07431253
new O -2414.28054912
manager O -2627.96017748
Bobby I-PER -2858.21579221
Valentine I-PER -3090.15199758
. O -3326.75469941

In O -10.7378028014
St I-ORG -33.6597099867
Louis I-ORG -67.5420775064
, O -106.593352676
Tom I-PER -160.312476039
Pagnozzi I-PER -215.712190033
had O -279.492425567
three O -353.778807919
hits O -440.345936963
and O -533.070208573
three O -635.746103278
RBI I-MISC -752.718456898
and O -876.091135426
Alan I-PER -1013.5950543
Benes I-PER -1152.77956381
scattered O -1306.15452372
six O -1470.81631742
hits O -1647.75885781
over O -1834.22192395
six-plus O -2027.98160318
innings O -2233.11513851
as O -2446.61772895
the O -2664.90501125
Cardinals I-ORG -2899.55386323
beat O -3144.01636241
the O -3393.67861545
Colorado I-ORG -3659.89508324
Rockies I-ORG -3929.38317828
7-4 O -4212.34535054
. O -4500.47937755

Benes I-ORG -4.52991180101
( O -15.6313606669
12-8 O -32.7516033683
) O -55.9998009093
allowed O -91.2359633923
three O -136.42374897
runs O -193.356228339
, O -255.062650961
walked O -330.37174837
three O -415.632468873
and O -507.050331943
struck O -611.370430082
out O -725.108327663
three O -848.797848339
for O -979.632662923
the O -1115.25216937
win O -1261.76010508
. O -1413.02483354

St I-ORG -10.1032676821
Louis I-ORG -31.3846671868
defeated O -66.9632661564
Colorado I-ORG -115.861740494
for O -172.504498442
just O -240.437072722
the O -313.154338861
second O -395.719392283
time O -488.717195491
in O -587.590603926
12 O -697.36624743
meetings O -821.574640718
dating O -949.905423471
back O -1089.22417117
to O -1234.4219327
last O -1389.08281767
season O -1555.00652743
. O -1725.68702993

Ray I-PER -4.49095331446
Lankford I-PER -10.9850395878
went O -29.5652396074
4-for-5 O -52.8223528153
with O -83.9678952916
a O -121.168254048
pair O -171.883824749
of O -228.381492354
doubles O -299.311909743
for O -377.387621039
the O -460.248024195
Cardinals I-ORG -559.469997029
, O -664.064902819
who O -777.899468266
won O -901.987980346
for O -1033.22178633
just O -1175.33034665
the O -1322.22359883
third O -1479.9780588
time O -1648.16526856
in O -1822.22808355
11 O -2006.98668273
games O -2202.62003625
. O -2403.01018251

Eric I-PER -4.49095331446
Anthony I-PER -20.5083214904
hit O -48.4834793157
a O -83.0679771442
pair O -131.167686918
of O -185.049493594
solo O -253.726620135
homers O -337.006421462
for O -427.431516696
the O -522.641303789
Rockies I-LOC -626.565547747
. O -735.290420167

In I-ORG -13.8037074002
Pittsburgh I-ORG -39.3705091239
, O -70.1062184977
Sean I-PER -107.086029835
Berry I-PER -145.746431804
tied O -199.111857351
a O -259.086622902
career O -332.416135725
high O -418.138869969
with O -511.750033481
six O -616.09350706
RBI I-MISC -734.733439553
and O -859.773696954
Donne I-PER -990.4219128
Wall I-PER -1134.0813561
fired O -1291.55273818
a O -1455.63346027
seven-hitter O -1627.01079546
for O -1805.53342455
his O -1992.58726606
first O -2188.64386952
major-league O -2399.30314776
shutout O -2614.08481547
as O -2837.23553829
the O -3065.17095297
Houston I-ORG -3310.14600923
Astros I-ORG -3567.08152583
routed O -3828.53439629
the O -4095.1870206
Pirates I-ORG -4378.6162521
10-0 O -4668.24820513
. O -4963.05201292

It O -10.4621683588
was O -28.6108319361
the O -51.5441873723
third O -85.3387506082
time O -129.566063629
Berry O -181.139842747
had O -241.184439691
six O -311.961346701
RBI I-MISC -397.034712625
in O -488.226866119
one O -589.017002341
game O -701.161885835
. O -818.063562081

Wall I-LOC -12.4667568021
( O -31.0571928408
9-4 O -55.7479547312
) O -86.5666714611
struck O -130.287623259
out O -183.4263745
four O -247.297435808
and O -317.325639682
walked O -400.956518343
none O -499.19007179
to O -603.302639078
post O -720.847956151
his O -846.924485648
second O -982.848802429
complete O -1131.85223204
game O -1292.21040892
of O -1458.35068271
the O -1629.27564835
season O -1811.46343878
and O -1999.80837178
third O -2199.01451258
straight O -2411.06844065
win O -2634.010798
. O -2861.7099481

TENNIS O -13.2014590059
- O -33.9065178037
EDBERG I-ORG -64.7734739357
REFUSES I-ORG -100.986180558
TO O -150.441638861
QO I-ORG -206.824655109
QUIETLY I-ORG -268.553421848
. O -335.433945735

Richard I-PER -12.4292727164
Finn I-PER -26.8616783917

NEW I-LOC -9.97737196133
YORK I-LOC -29.9096846701
1996-08-30 O -64.2775399437

Refusing I-ORG -4.52991180101
to O -15.382419669
go O -38.2984680136
quietly O -65.3369058234
in O -98.2509488612
the O -135.949683758
night O -185.791661822
, O -240.40758314
Stefan I-PER -310.75149393
Edberg I-PER -392.106632177
extended O -488.389186423
his O -593.757476816
stay O -712.4065139
at O -838.797138865
his O -973.718976253
14th O -1117.93060547
and O -1268.29937726
last O -1428.13127248
U.S. I-MISC -1600.71213882
Open I-MISC -1781.3987266
when O -1972.35872296
Bernd I-PER -2178.9353865
Karbacher I-PER -2387.19264066
, O -2600.1335418
trailing O -2817.75135612
and O -3041.52631301
hurting O -3269.42365936
, O -3502.09494897
quit O -3749.78395086
in O -4003.34855798
the O -4261.69785696
fourth O -4532.47990572
set O -4814.48958984
of O -5102.28137086
their O -5399.24119844
second-round O -5703.49763912
match O -6018.44986399
Friday O -6343.50491776
. O -6673.31676427

The O -8.06157763058
30-year-old I-PER -26.4106722794
Edberg I-PER -55.7709943838
, O -89.8149634565
a O -130.468272532
former O -181.95607207
two-time I-MISC -244.031379303
Open I-MISC -314.212407986
champion O -396.360742113
, O -483.300695249
had O -578.71146621
wrestled O -678.244626636
control O -790.171008483
of O -907.879487233
the O -1030.37265784
match O -1163.56161264
away O -1308.9609248
from O -1462.39876226
Karbacher O -1623.18306582
when O -1793.78868445
the O -1969.17899494
German I-MISC -2156.17388663
, O -2348.18590393
hampered O -2544.33798644
by O -2748.60892796
a O -2958.93468576
left O -3180.81872423
hamstring O -3406.82515216
injury O -3646.04193746
, O -3890.03266601
decided O -4147.10250739
he O -4412.59014821
could O -4688.52059249
n't O -4975.4537987
continue O -5275.34582352
under O -5585.52764016
the O -5900.49414866
stadium O -6230.25597703
lights O -6564.14019486
at O -6905.76600057
the O -7252.17649814
National I-LOC -7614.43514526
Tennis I-LOC -7989.62765996
Centre I-LOC -8378.34622453
. O -8771.82437464

" O -7.06686707754
A O -24.2875879081
win O -52.396738007
is O -88.6802027193
a O -131.018483712
win O -184.245193972
. O -242.228696985

I O -9.89356047088
'll O -33.3224038014
take O -68.0319938231
it O -111.233122961
, O -159.208195352
" O -213.69715429
Edberg I-PER -284.084027703
, O -360.687106749
who O -446.669307174
has O -541.132648869
announced O -647.706812253
that O -762.300567655
this O -886.347250725
will O -1019.29616886
be O -1160.81158817
his O -1310.85821991
last O -1470.36797507
Grand I-MISC -1643.41519726
Slam I-MISC -1827.25845639
event O -2025.15648381
, O -2227.84613023
said O -2437.28826461
of O -2652.51249588
the O -2872.52141902
3-6 O -3105.67358533
6-3 O -3349.5580617
6-3 O -3604.17484813
1-0 O -3870.8707474
victory O -4149.04003844
. O -4431.96612223

Ironically I-ORG -4.52991180101
, O -14.2773490807
Karbacher I-ORG -28.8782210516
two O -53.2336742851
years O -88.540775115
ago O -135.567907682
ended O -194.416355321
Ivan I-PER -259.83208061
Lendl I-PER -326.92839653
's O -400.990196491
Grand I-MISC -489.856004283
Slam I-MISC -589.517849027
career O -702.986534542
here O -829.431714409
when O -965.698209348
the O -1106.74939615
former O -1258.63507341
champion O -1422.03596261
had O -1593.90766964
to O -1771.65839051
retire O -1953.53150085
in O -2141.28021641
the O -2333.81362384
middle O -2530.46942073
of O -2732.90731452
their O -2944.51325487
first-round O -3170.72187
match O -3407.62626933
. O -3649.28746141

After O -13.5117991265
seeing O -31.3265233051
the O -53.9259393426
trainer O -80.6477448452
come O -120.018028824
out O -168.806112245
early O -228.968051762
in O -295.005596507
the O -365.827833112
third O -447.511277515
set O -540.422357274
, O -638.107380286
Edberg I-PER -751.690317772
was O -874.22147727
not O -1005.84374609
surprised O -1141.58840437
by O -1285.45192166
Karbacher O -1436.66190505
's O -1594.92766876
decision O -1765.36984251
not O -1944.34860185
to O -2129.20637503
go O -2325.71262669
on O -2528.83003129
. O -2736.70422864

" O -7.06686707754
I O -23.6548496828
knew O -54.6755820726
he O -94.1141139057
had O -142.023463564
problems O -203.07605639
with O -272.017078485
something O -354.975812864
, O -442.708490498
" O -536.955054678
Edberg I-PER -647.099533333
said O -765.438762316
. O -889.089307774
" O -1019.25373978

I O -9.89356047088
really O -33.1780138921
was O -63.9684269448
n't O -105.761601942
surprised O -151.677166403
. O -202.349523617
" O -259.535767378

Edberg I-PER -13.8215901392
had O -37.009124413
his O -69.2823948334
own O -113.910412527
problems O -171.681673387
early O -240.826790343
in O -315.847512527
the O -395.652926571
match O -486.154124804
as O -585.024378147
the O -688.679323349
Swede O -799.680734648
battled O -914.804535413
to O -1035.80735002
acclimate O -1160.93255409
himself O -1299.07547045
to O -1443.09740065
the O -1591.9040227
nighttime O -1744.83303423
conditions O -1910.72086434
while O -2087.68780729
Karbacher O -2272.00121634
was O -2463.82058502
ripping O -2659.76234316
passing O -2859.82649077
shots O -3074.68595824
and O -3295.70256828
blasting O -3520.84156778
serves O -3750.10295675
past O -3991.64509242
him O -4243.995487
. O -4501.10267433

" O -7.06686707754
I O -23.6548496828
did O -51.1175866195
n't O -89.5830855002
really O -141.258941744
feel O -206.537472774
good O -283.637318877
to O -366.616178821
begin O -463.497273833
with O -568.266798114
, O -677.810265648
I O -796.694313123
had O -924.049178423
problems O -1064.54728689
finding O -1219.84071522
the O -1379.91883541
timing O -1544.11934507
on O -1714.93100767
the O -1890.52736212
ball O -2079.47846385
, O -2273.20350883
seeing O -2471.05094327
the O -2673.68306958
ball O -2889.66994316
, O -3110.43075999
" O -3337.70546337
said O -3571.73265469
Edberg I-PER -3821.65776049
, O -4077.79907193
who O -4343.31950474
upset O -4612.96232702
Wimbledon I-MISC -4896.43212293
champion O -5191.66031313
and O -5493.06332165
fifth-seeded O -5801.76294326
Richard I-PER -6124.96816193
Krajicek I-PER -6459.86267995
in O -6800.54250692
the O -7146.56154948
first O -7501.58335397
round O -7867.27709592
. O -8237.72763061

" O -7.06686707754
This O -26.4906797734
was O -53.4204521009
one O -89.9305314015
of O -132.222707606
these O -186.90810523
matches O -252.688383
where O -329.427479367
I O -415.507155674
did O -512.461586313
n't O -620.418778896
play O -739.956278452
up O -868.801832045
to O -1003.52639948
my O -1150.20978551
standard O -1301.01556101
. O -1456.57812926

I O -9.89356047088
had O -28.4384743542
to O -52.8624020792
fight O -90.9821139947
hard O -142.797610101
. O -199.369898958
" O -262.456074363

Edberg I-PER -13.8215901392
's O -35.5940869137
tenacity O -62.0434968765
paid O -101.925656624
off O -152.503600562
in O -208.957149728
the O -270.195390753
second O -341.281419062
set O -423.595082725
. O -510.66553914

Edberg I-PER -13.8215901392
lost O -39.4685560316
his O -74.2012580707
own O -121.288707382
serve O -182.656903385
twice O -257.540311333
, O -337.197662534
but O -425.854062177
he O -522.928261262
rallied O -634.605135134
for O -753.427302912
three O -882.201093786
breaks O -1015.09727412
of O -1153.77555137
his O -1300.98504103
own O -1460.54927797
, O -1624.88745816
the O -1794.01033021
last O -1972.5963257
to O -2157.06133502
wrap O -2345.64873381
up O -2543.54418664
the O -2746.22433133
set O -2960.13211137
. O -3178.79668416

" O -7.06686707754
That O -27.0100539325
's O -54.0090211137
where O -91.9668068912
the O -134.709284528
match O -188.147546355
sort O -245.708197647
of O -309.050945842
changed O -386.295929105
, O -468.314855622
" O -556.847668687
said O -652.132969699
Edberg I-PER -763.316185186
. O -880.698455805
" O -1005.14913669

I O -9.89356047088
think O -32.284929096
once O -68.1915096659
I O -113.438670177
got O -171.430524478
that O -237.441970798
second O -313.301204402
set O -400.388073361
, O -492.248885574
I O -593.450277727
felt O -708.254344666
a O -829.113227885
lot O -963.051223934
better O -1109.73391377
about O -1266.5274253
my O -1435.27975543
game O -1615.38683283
. O -1800.25070298
" O -1991.62845968

Edberg I-PER -13.8215901392
is O -36.7126212009
starting O -73.9534958497
to O -117.07338434
feel O -173.795947617
pretty O -245.313830758
good O -328.653028971
about O -422.103048874
postponing O -519.675458242
his O -625.779080034
swan O -736.00509129
song O -850.353492012
a O -970.756709014
lot O -1104.23903885
longer O -1252.00211537
. O -1404.52198464

" O -7.06686707754
It O -24.2234575706
does O -53.8127978484
n't O -94.40490007
look O -148.792322156
all O -213.782419028
that O -286.792107918
bad O -373.156544081
, O -464.294923497
" O -561.947189461
Edberg I-PER -675.497369899
said O -797.242300666
of O -925.323852059
his O -1061.93661588
path O -1202.67176916
through O -1354.29535171
the O -1510.70362612
draw O -1679.4666478
starting O -1862.02498934
next O -2055.40464596
with O -2256.67273185
a O -2463.99563401
match O -2682.01432037
against O -2909.75303847
Krajicek I-PER -3154.06774294
's O -3406.88049012
Dutch I-MISC -3673.31282056
countryman O -3944.1107228
Paul I-PER -4227.17479498
Haarhuis I-PER -4511.91945778
. O -4801.33061705

However O -14.4552155981
, O -33.8649100366
the O -58.059296334
1991 O -95.3327954614
and O -138.763437156
1992 O -195.337322018
champion O -263.426418825
is O -339.689830245
not O -424.489827261
ready O -523.722574061
to O -628.834334703
start O -745.876344789
making O -875.76614216
plans O -1017.83234956
to O -1165.7775708
be O -1322.28929322
in O -1484.67662087
next O -1657.88526358
week O -1841.49690874
's O -2032.16433423
final O -2234.28468738
. O -2441.16183328

" O -7.06686707754
I O -23.6548496828
'm O -53.2016508843
always O -96.0291987771
being O -150.033156701
realistic O -208.15950409
, O -271.059794733
" O -340.473971923
said O -416.640637062
Edberg I-PER -508.705216675
. O -606.968851419
" O -712.300896434

Like I-ORG -4.52991180101
I O -18.8439857681
said O -40.3256096844
many O -73.8249458862
times O -120.172069372
, O -171.293136111
I O -231.754782791
think O -304.533702038
it O -385.804160401
's O -474.13039909
a O -568.511454059
very O -674.517903891
little O -792.957103507
chance O -924.539546291
, O -1060.89593233
but O -1206.25136681
nothing O -1365.30258548
is O -1532.52811876
impossible O -1714.77136433
. O -1901.77140264

If O -13.1556553163
I O -35.8324261602
play O -70.0895039772
great O -117.36429408
tennis O -177.154296127
, O -241.718241427
that O -314.301778747
could O -397.328119515
take O -491.635206975
me O -598.415686204
a O -711.250981713
long O -836.559668991
way O -973.979177959
. O -1116.15547968

" O -7.06686707754
A O -24.2875879081
lot O -54.5874215686
of O -90.6693521326
things O -140.353957483
can O -201.491490499
happen O -277.42434338
, O -358.131139514
like O -451.048293012
tonight O -548.087835974
. O -649.884171688
" O -758.19439395

BOXING I-ORG -6.60403505539
- O -20.9747165411
PRINCE I-ORG -42.2729559724
NASEEM I-ORG -68.9169458939
RETAINS I-ORG -101.252506085
WBO I-ORG -139.279636546
FEATHERWEIGHT I-ORG -182.998337276
TITLE O -242.129714689
. O -306.432946854

DUBLIN I-LOC -7.42910426059
1996-08-31 O -20.4576647529

Britain I-LOC -9.11191408471
's O -25.2753328927
Naseem I-PER -47.6839005022
Hamed I-PER -71.7730587424
retained O -99.8943101628
his O -137.10129773
WBO O -182.084411596
featherweight O -231.189914927
title O -293.143205541
on O -361.707649096
Saturday O -440.897487514
when O -529.908641004
Mexico I-LOC -633.05173701
's O -743.294449051
Manuel I-PER -859.782309894
Medina I-PER -977.950761367
was O -1103.53487619
retired O -1243.8167579
by O -1392.21749862
his O -1549.14945176
corner O -1710.20379437
at O -1878.99972486
the O -2052.5803472
end O -2237.55419097
of O -2428.31013164
the O -2623.85076417
11th O -2833.29363177
round O -3053.40843682
. O -3278.28003461

SOCCER O -11.1112611969
- O -29.7261221858
AUSTRIA I-ORG -58.5028805087
DOMINATE I-ORG -92.6253893219
SCOTLAND I-ORG -132.439468405
IN O -184.66622417
WORLD I-MISC -253.908062029
CUP I-MISC -333.083440362
QUALIFIER O -420.487038494
. O -512.665105132

Steve I-PER -12.2980281831
Pagani I-PER -26.5991893251

VIENNA I-LOC -7.42910426059
1996-08-31 O -20.4576647529

Austria I-LOC -10.9192690068
dominated O -25.9566518758
their O -50.6586753202
World I-MISC -87.7726348961
Cup I-MISC -132.58747419
group O -188.502885458
four O -255.168282548
qualifier O -335.348891583
against O -425.249532355
Scotland I-LOC -529.413360176
on O -640.232176646
Saturday O -762.172981996
with O -892.002216614
wave O -1025.9538407
after O -1168.62855632
wave O -1315.4256614
of O -1468.00486339
attacks O -1633.54288397
but O -1808.079953
were O -1991.16712876
unable O -2188.15653959
to O -2391.02496426
penetrate O -2598.01577839
the O -2809.79128439
visitors O -3025.68917985
' O -3252.15632709
defence O -3491.8338317
and O -3737.66847888
had O -3991.97394388
to O -4252.15842272
settle O -4527.62364825
for O -4810.23416769
a O -5098.89950341
goalless O -5391.6872286
draw O -5696.82970105
. O -6006.72896626

Scotland I-LOC -11.7748790974
, O -28.3194258454
who O -54.1851642668
thrashed O -84.1732921535
Belarus I-LOC -129.494996417
5-1 O -189.878248676
in O -256.633700179
their O -332.55719824
opening O -421.129174778
group O -520.349629791
four O -630.30239487
match O -750.95094414
, O -876.373436663
were O -1010.34603592
unable O -1158.22087025
to O -1311.97471842
repeat O -1480.74627887
their O -1658.68588588
performance O -1850.42081276
. O -2046.91253239

Austria I-LOC -10.9192690068
's O -28.8900427368
best O -59.7506319043
chance O -103.754464239
came O -159.869118264
in O -221.859377517
the O -288.634328629
63rd O -364.699071571
minute O -452.300400109
with O -547.790157916
Stephan I-PER -649.847193372
Marasek I-PER -753.584819459
of O -863.014246165
SC I-ORG -981.603064117
Freiburg I-ORG -1111.73730491
taking O -1254.22532869
advantage O -1411.27165764
of O -1574.10008349
a O -1742.98332562
scramble O -1915.98895722
in O -2094.87019405
the O -2278.53612273
Scottish I-MISC -2476.73951843
penalty O -2688.20380876
area O -2912.0030474
but O -3144.80133449
his O -3386.130834
shot O -3640.01861418
narrowly O -3898.02878383
passing O -4160.16134294
the O -4427.07859391
left-hand O -4701.29245797
post O -4988.93907182
. O -5281.34247842

They O -11.7293905616
also O -33.5005245098
went O -67.4480684894
close O -113.067549918
a O -164.741847626
minute O -227.952730929
before O -301.547120499
the O -379.926201927
interval O -462.427672821
when O -554.750458787
a O -653.128061033
promising O -755.628052744
attack O -870.482791728
saw O -998.692277984
the O -1131.6864561
ball O -1278.03538149
fall O -1437.46341971
to O -1602.77047177
Markus I-PER -1774.64480148
Schopp I-PER -1948.19972182
but O -2130.66339431
he O -2322.09938997
hit O -2525.58347157
his O -2737.59876559
shot O -2962.17234028
wide O -3190.86830443
. O -3424.32106134

Everton I-ORG -12.8037074002
's O -33.106777352
Duncan I-PER -59.6539492675
Ferguson I-PER -97.6273861379
went O -147.686936755
close O -209.972948543
for O -279.404254238
Scotland I-LOC -363.098746983
in O -452.712680665
the O -547.607900222
65th O -651.792911611
minute O -767.514508595
when O -893.057420651
he O -1027.01813215
forced O -1173.62732213
Austrian I-MISC -1334.42605581
goalkeeper O -1510.07064663
Michael I-PER -1697.87247299
Konsel I-PER -1887.35488999
to O -2082.62602455
a O -2284.50649911
diving O -2490.50936313
save O -2711.79297385
. O -2937.83337732

Two O -13.1112611969
Scotland I-LOC -39.2853684658
players O -77.4055465114
were O -124.572425309
shown O -186.172053892
yellow O -251.894071939
cards O -321.738479452
, O -396.356830218
captain O -483.719874775
Gary I-PER -586.280394089
McAllister O -694.405565247
for O -810.230554036
bringing O -941.073255109
down O -1082.64826625
Andreas I-PER -1240.79926377
Heraf I-PER -1400.63085192
and O -1566.52928635
Ferguson I-PER -1746.83862958
for O -1935.73552909
arguing O -2129.3093418
against O -2332.60318624
the O -2540.68172253
referee O -2752.8826483
's O -2972.13935439
decision O -3203.57247051
. O -3439.76237938

" O -7.06686707754
The O -21.8228668425
result O -49.3235603984
is O -84.9985685676
acceptable O -124.795966202
, O -169.36730709
" O -220.452534525
Scottish I-MISC -286.075228974
coach O -364.58958424
Craig I-PER -457.235179853
Brown I-PER -560.084647999
told O -672.809870026
reporters O -798.200437466
. O -928.347797658
" O -1065.0090444

We O -11.0576232333
'd O -26.4181715187
hoped O -56.7964320895
not O -95.7112782559
to O -140.505138264
lose O -199.731748057
and O -265.115500417
we O -340.753199408
tried O -429.293133468
not O -526.369653123
to O -629.32518662
play O -743.86102709
for O -865.542161467
a O -993.278112124
draw O -1133.36881005
but O -1282.45855642
the O -1436.33299465
Austrian I-MISC -1604.39697659
defence O -1785.91449824
was O -1974.95565527
simply O -2168.11920177
too O -2374.30046055
good O -2592.3030344
. O -2815.06240101
" O -3044.33565416

SK I-ORG -13.2187448995
Rapid I-ORG -38.6156216217
's O -71.4632430669
Dietmar I-PER -110.554966476
Kuehbauer I-PER -151.327280516
, O -196.783241524
who O -251.618323912
gave O -318.248726164
an O -393.495961265
impressive O -472.865585831
performance O -566.030530261
, O -663.969417945
said O -768.660793577
the O -878.136861068
team O -998.739869914
started O -1131.81627053
off O -1275.58845533
well O -1430.83403191
but O -1595.07865693
let O -1773.75603173
the O -1957.21809839
game O -2152.03491232
slip O -2350.97411572
after O -2558.63641065
the O -2771.08339744
first O -2992.53314618
30 O -3225.15930495
minutes O -3469.15931981
. O -3717.91612742

" O -7.06686707754
Somehow I-PER -18.3194330391
it O -39.5058004962
seemed O -76.2644039618
there O -123.694944876
were O -179.675592525
less O -248.67395246
than O -328.105062179
11 O -418.231956089
players O -520.261085067
on O -628.901366985
the O -742.326340762
pitch O -870.03206123
. O -1002.49457445

We O -11.0576232333
have O -30.9297900465
lost O -61.7322063037
two O -101.690214121
points O -152.152864641
. O -207.372307913

The O -8.06157763058
Scots I-PER -20.3088541452
are O -43.1664395979
not O -75.1151343694
really O -120.274186504
a O -171.488054919
great O -235.719635619
team O -311.078157675
and O -392.593822297
we O -484.363433551
should O -587.450317373
have O -699.171209187
won O -821.146047633
, O -947.894829333
" O -1081.15749758
he O -1222.83796527
said O -1371.27092091
. O -1524.4606693

Austrian I-MISC -13.1520116233
coach O -39.3531099774
Herbert I-PER -81.1708755054
Prohaska I-PER -124.669231664
said O -174.829779486
his O -234.076063455
team O -304.449288779
had O -383.293331929
displayed O -477.155087364
great O -584.034555084
fighting O -703.159145586
spirit O -826.406125552
but O -958.65215396
sometimes O -1105.91589465
lacked O -1257.30202481
ideas O -1412.81054444
. O -1573.07585681

Teams I-LOC -6.22614891387
: O -20.6265307221

Austria I-LOC -10.9192690068
: O -30.0127709079
Michael I-PER -61.9006987217
Konsel I-PER -95.4692171663
, O -133.721382579
Markus I-PER -176.638782463
Schopp I-PER -221.236772977
, O -270.51841046
Peter I-PER -331.841722928
Schoettel I-PER -394.845626026
, O -462.533176093
Anton I-PER -544.894669361
Pfeffer I-PER -628.936753259
, O -717.662484126
Wolfgang I-PER -811.053449463
Feiersinger I-PER -906.125005431
, O -1005.88020837
Stephan I-PER -1110.30064577
Marasek I-PER -1216.40167381
, O -1327.18634882
Dieter I-PER -1442.6362583
Ramusch I-PER -1559.7667584
( O -1682.93491707
Andreas I-PER -1820.77701893
Ogris I-PER -1960.29971142
77th O -2109.02189946
) O -2264.42656606
, O -2424.60517592
Dietmar I-PER -2591.35106342
Kuehbauer I-PER -2759.77754156
, O -2932.88766666
Anton I-PER -3120.67173497
Polster I-PER -3310.13639391
( O -3505.6387114
( O -3707.82350745
Herfried I-PER -3916.57558115
Sabitzer I-PER -4127.00824548
68th O -4346.64040536
) O -4572.95504381
, O -4804.0436255
Andreas I-PER -5051.70819358
Herzog I-PER -5301.05335228
, O -5555.08215796
Andreas I-PER -5823.78490683
Heraf I-PER -6094.16824634
. O -6369.21808231

Scotland I-LOC -11.7748790974
: O -31.7239910892
Andrew I-PER -66.9269606123
Goram I-PER -103.810520766
, O -145.377727888
Craig I-PER -200.133451384
Burley I-PER -256.56976551
, O -317.689726605
Thomas I-PER -390.718096154
Boyd I-PER -465.427056334
, O -544.819663482
Colin I-PER -637.88621383
Calderwood I-PER -732.63335481
, O -832.064142757
Colin I-PER -945.168873906
Hendry I-PER -1059.95419568
, O -1179.42316443
Thomas I-PER -1310.80054163
McKinley I-PER -1449.92235975
, O -1593.72782483
Duncan I-PER -1742.19852439
Ferguson I-PER -1902.0954889
, O -2066.67610038
Stuart I-LOC -2236.41578906
McCall O -2410.32170292
, O -2589.49815405
Alistair O -2776.02107127
McCoist O -2966.66637797
( O -3163.4396395
Gordon I-PER -3366.78017868
Durie I-PER -3571.80130849
75th O -3786.02193384
) O -4006.92503776
, O -4232.60208494
Gary I-PER -4473.47660687
McAllister I-PER -4722.09556971
, O -4975.39817952
John I-PER -5240.05280444
Collins I-PER -5506.38801999
. O -5777.389732

BOXING I-ORG -6.60403505539
- O -20.9747165411
JOHNSON I-ORG -42.2729559724
WINS O -78.4509317975
UNANIMOUS I-ORG -121.556465568
POIUNTS I-ORG -170.007749829
VERDICT I-ORG -224.15060436
. O -283.445216039

DUBLIN I-LOC -7.42910426059
1996-08-31 O -20.4576647529

American I-MISC -11.1780068318
Tom I-PER -38.0552184045
Johnson I-PER -73.9629993512
successfully O -113.902873478
defended O -158.519660793
his O -211.667660532
IBF O -272.591786569
featherweight O -337.638302072
title O -415.532604858
when O -503.248222718
he O -599.38164002
earned O -709.947807107
a O -826.568790474
unanimous O -947.312163306
points O -1078.56017884
decision O -1221.98460441
over O -1374.92955572
Venezuela I-LOC -1542.44254866
's O -1717.05515764
Ramon I-PER -1897.91291542
Guzman I-PER -2090.45997256
on O -2289.52788635
Saturday O -2499.77571873
. O -2714.78034386

SOCCER O -11.1112611969
- O -29.7261221858
FRANCE O -56.1171094735
LAUNCH O -90.28422306
1998 O -138.884086431
WORLD I-MISC -202.895885934
CUP I-MISC -276.841225911
BUILD-UP I-MISC -357.470814082
WITH O -452.833242444
2-0 O -560.861825036
WIN O -682.405619573
. O -808.706206862

PARIS I-LOC -11.2603059246
1996-08-31 O -28.1200680809

Euro I-MISC -14.1520116233
96 I-MISC -39.5222282366
absentee O -69.4669278147
Nicolas I-PER -114.765260161
Ouedec I-PER -161.744183138
and O -214.789952397
Youri I-PER -272.500956126
Djorkaeff I-PER -331.892550487
scored O -403.474595254
the O -480.395855602
goals O -569.086900723
as O -666.147000953
1998 O -777.639850967
World I-MISC -901.544637113
Cup I-MISC -1033.15030298
hosts O -1169.3304518
France I-LOC -1317.72009994
beat O -1475.36824129
Mexico I-LOC -1645.01965882
2-0 O -1827.36339053
in O -2016.07932149
a O -2210.85006873
friendly O -2419.76405914
international O -2640.13097721
on O -2867.10904822
Saturday O -3104.7125141
. O -3347.07277272

The O -8.06157763058
victory O -27.7770826173
extended O -62.5102998894
to O -103.122531003
29 O -156.208153886
matches O -220.388656915
France I-LOC -296.293927078
's O -379.298813277
unbeaten O -478.081040183
run O -588.535204538
under O -709.279160724
coach O -842.671595386
Aime I-PER -982.631307697
Jacquet I-PER -1124.27161064
, O -1270.59556055
their O -1426.64208074
Euro I-MISC -1597.87814464
96 I-MISC -1780.78471462
semifinal O -1979.42412478
elimination O -2182.20360016
having O -2398.06218837
come O -2626.56925506
in O -2860.95192697
a O -3101.38941517
penalty O -3354.84461565
shoot-out O -3615.59642923
, O -3881.12218606
but O -4155.64699133
was O -4437.67775623
marred O -4723.8309106
by O -5018.10292398
the O -5317.15962921
sending-off O -5623.51294755
of O -5935.64836278
Chelsea I-ORG -6264.5603852
central O -6606.11948325
defender O -6961.52639309
Franck I-PER -7323.50058058
Leboeuf I-PER -7687.15535869
. O -8055.47663328

Leboeuf I-ORG -4.52991180101
was O -17.0093654589
dismissed O -43.9215934031
two O -79.9894129072
minutes O -127.431088507
from O -182.911289403
time O -248.824240083
for O -321.882484671
a O -400.995545538
second O -489.956393689
